local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount
1714348800182912,63100.5,10,63100.0,77030,63102.5,1520,63099.5,2130,63107.0,6040,63098.5,20000,63107.5,15000,63098.0,29000,63109.0,6050,63095.0,12080
1714348800251508,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63107.0,6040,63098.5,20000,63107.5,15000,63098.0,29000,63109.0,6050,63095.0,12080
1714348800269882,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63107.0,6040,63098.5,20000,63109.0,6050,63098.0,29000,63109.5,14030,63095.0,12080
1714348800273418,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63107.0,6040,63098.5,20000,63109.0,6050,63098.0,35300,63109.5,14030,63095.0,12080
1714348800277769,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.5,6040,63098.5,20000,63109.0,6050,63098.0,35300,63109.5,14030,63095.0,12080
1714348800346243,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.5,6040,63098.5,20000,63109.0,6050,63098.0,35300,63109.5,7980,63095.0,12080
1714348800356453,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.5,6040,63098.5,20000,63109.5,14030,63098.0,35300,63110.0,3770,63095.0,12080
1714348800372397,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.5,6040,63098.5,20000,63109.5,20080,63098.0,35300,63110.0,3770,63095.0,12080
1714348800430474,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63108.5,6040,63098.0,35300,63109.5,14030,63095.0,12080
1714348800482497,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63108.5,12090,63098.0,35300,63109.5,7980,63095.0,12080
1714348800515346,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63108.5,6050,63098.0,35300,63109.0,6040,63095.0,12080
1714348800521393,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63109.0,12090,63098.0,35300,63109.5,7980,63095.0,12080
1714348800534591,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63109.0,12090,63098.0,35300,63109.5,7980,63095.0,16070
1714348800544597,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63109.0,12090,63098.0,35300,63109.5,3990,63095.0,16070
1714348800544607,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63109.0,12090,63098.0,35300,63109.5,3990,63095.0,20060
1714348800552068,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63109.0,12090,63098.0,35300,63110.0,3770,63095.0,20060
1714348800566520,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63109.0,18140,63098.5,20000,63110.0,3770,63098.0,35300,63112.0,10500,63095.0,20060
1714348800582497,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63109.0,12100,63098.0,35300,63110.0,3770,63095.0,20060
1714348800587463,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63109.0,6050,63098.0,35300,63109.5,6050,63095.0,20060
1714348800620045,63100.5,530,63100.0,77030,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63108.0,6050,63098.0,35300,63109.5,6050,63095.0,20060
1714348800662257,63100.5,530,63100.0,39530,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63108.0,6050,63098.0,35300,63109.5,6050,63095.0,20060
1714348800672319,63100.5,530,63100.0,39540,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63108.0,6050,63098.0,35300,63109.5,6050,63095.0,20060
1714348800683441,63100.5,530,63100.0,39540,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63108.0,12100,63098.0,35300,63110.0,3770,63095.0,20060
1714348800688883,63100.5,530,63100.0,39540,63102.5,1520,63099.5,2130,63107.5,6040,63098.5,20000,63108.0,6050,63098.0,35300,63108.5,6050,63095.0,20060
1714348800727471,63100.5,530,63100.0,39540,63102.5,1520,63099.5,2130,63108.0,6050,63098.5,20000,63108.5,12090,63098.0,35300,63110.0,3770,63095.0,20060
1714348800735435,63100.5,530,63100.0,39540,63102.5,1520,63099.5,2130,63108.5,18140,63098.5,20000,63110.0,3770,63098.0,35300,63112.0,10500,63095.0,20060
1714348800748236,63100.5,530,63100.0,39540,63102.5,1520,63099.5,2130,63108.5,12090,63098.5,20000,63109.0,6050,63098.0,35300,63110.0,3770,63095.0,20060
1714348800759058,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,12090,63098.0,35300,63109.0,6050,63095.0,20060
1714348800783807,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,6040,63098.0,35300,63109.0,6050,63095.0,20060
1714348800832252,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,35300,63109.0,6050,63095.0,20060
1714348800871411,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,12090,63098.0,35300,63109.5,6050,63095.0,20060
1714348800871413,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,12090,63098.0,35300,63108.0,6050,63095.0,20060
1714348800902995,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,35300,63108.0,12100,63095.0,20060
1714348800903001,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,18140,63098.0,35300,63110.0,3770,63095.0,20060
1714348800911811,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,18140,63098.0,35300,63110.0,3770,63095.0,16070
1714348800919080,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,18140,63098.0,35300,63110.0,3770,63095.0,12080
1714348800939321,63100.5,530,63100.0,39540,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,12100,63098.0,35300,63108.5,6040,63095.0,12080
1714348800974621,63100.5,530,63100.0,42780,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,12100,63098.0,35300,63108.5,6040,63095.0,12080
1714348800974622,63100.5,530,63100.0,42780,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,12100,63098.0,35300,63108.5,6040,63095.0,6040
1714348800992970,63100.5,530,63100.0,42780,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.0,6050,63098.0,35300,63108.0,6050,63095.0,6040
1714348801003669,63100.5,530,63100.0,42780,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,35300,63107.0,6050,63095.0,6040
1714348801015484,63100.5,530,63100.0,45420,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,35300,63107.0,6050,63095.0,6040
1714348801020521,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,35300,63107.0,6050,63095.0,6040
1714348801029961,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,35300,63107.0,12090,63095.0,6040
1714348801029975,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,35300,63107.0,18140,63095.0,6040
1714348801050884,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63107.0,18140,63095.0,6040
1714348801055587,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63107.0,12090,63095.0,6040
1714348801060472,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63107.0,6050,63095.0,6040
1714348801060477,63100.5,530,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63107.5,18140,63095.0,6040
1714348801111880,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63107.5,18140,63095.0,6040
1714348801137842,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63106.5,6050,63095.0,6040
1714348801139584,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63106.5,12090,63095.0,6040
1714348801144840,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63106.5,12090,63098.0,29000,63107.5,6050,63095.0,6040
1714348801153953,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63106.5,12090,63098.0,29000,63108.0,6050,63095.0,6040
1714348801159547,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63106.5,6040,63098.0,29000,63108.0,12100,63095.0,6040
1714348801168395,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63106.5,6040,63098.0,29000,63108.0,6050,63095.0,6040
1714348801180477,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63106.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348801207728,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.0,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348801227966,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.0,6040,63098.0,29000,63108.5,6050,63095.0,6040
1714348801276807,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.0,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348801299223,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.0,6040,63098.0,29000,63107.5,6050,63095.0,6040
1714348801303435,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,12090,63098.0,29000,63109.0,10500,63095.0,6040
1714348801313617,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63095.0,6040
1714348801318379,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,12100,63095.0,6040
1714348801328848,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,18140,63098.0,29000,63109.0,10500,63095.0,6040
1714348801342880,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.0,19600,63098.5,20000,63102.5,1520,63098.0,29000,63108.5,18140,63095.0,6040
1714348801358840,63100.5,8690,63100.0,45460,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,18140,63098.0,29000,63109.0,10500,63095.0,6040
1714348801374149,63100.5,8690,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,18140,63098.0,29000,63109.0,10500,63095.0,6040
1714348801374154,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,18140,63098.0,29000,63109.0,10500,63095.0,6040
1714348801458008,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.0,6040,63098.0,29000,63108.5,12100,63095.0,6040
1714348801461677,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6040,63098.0,29000,63108.5,12100,63095.0,6040
1714348801483801,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6040,63098.0,29000,63108.5,6050,63095.0,6040
1714348801493958,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348801517139,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,12090,63098.0,29000,63109.0,10500,63095.0,6040
1714348801528784,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6040,63098.0,29000,63108.5,6050,63095.0,6040
1714348801625151,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6040,63098.0,29000,63108.5,6050,63095.0,6040
1714348801638250,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6040,63095.0,6040,63108.5,6050,63094.5,12080
1714348801643128,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6040,63095.0,6040,63108.5,6050,63094.5,6040
1714348801651420,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6040,63095.0,12080,63108.5,6050,63094.5,6040
1714348801651433,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63095.0,12080,63109.0,10500,63094.5,6040
1714348801659137,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63095.0,12080,63109.0,10500,63094.5,6040
1714348801667907,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63095.0,12080,63109.0,10500,63094.5,6040
1714348801767725,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63095.0,6040,63109.0,10500,63094.5,6040
1714348801896798,63100.5,530,63100.0,66060,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63095.0,6040,63109.0,10500,63094.5,6040
1714348801906990,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,12090,63098.0,29000,63109.0,10500,63095.0,6040
1714348801906994,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,18140,63098.0,29000,63109.0,10500,63095.0,6040
1714348801931967,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,12090,63098.0,29000,63109.0,10500,63095.0,6040
1714348801959949,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6050,63098.0,29000,63108.5,12090,63095.0,6040
1714348801969675,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6050,63098.0,29000,63108.5,6040,63095.0,6040
1714348802025105,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.0,15500,63098.5,20000,63102.5,1520,63098.0,29000,63108.0,6050,63095.0,6040
1714348802042100,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.0,15500,63098.5,20000,63102.5,1520,63098.0,29000,63108.5,6040,63095.0,6040
1714348802046025,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.0,15500,63098.5,26040,63102.5,1520,63098.0,29000,63108.5,6040,63094.5,6040
1714348802056753,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.0,15500,63098.5,26040,63102.5,1520,63098.0,29000,63108.5,6040,63095.0,6040
1714348802056760,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348802062564,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802145477,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802148799,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63107.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802160359,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63107.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802192881,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802252051,63100.5,530,63100.0,66060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802267372,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802287578,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348802402842,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802473941,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348802479989,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,26040,63108.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348802491772,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63108.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348802560340,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802612584,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63108.5,6040,63098.0,29000,63109.0,10500,63095.0,6040
1714348802617803,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,6040,63108.5,6040,63098.0,29000,63109.0,10500,63094.5,6040
1714348802629797,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63095.5,6040,63109.0,10500,63094.5,6040
1714348802790920,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63096.0,6040,63109.0,10500,63095.5,6040
1714348802817521,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63095.5,6040,63109.0,10500,63094.0,6040
1714348802821809,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63095.5,6040,63108.5,6040,63094.0,6040
1714348802880115,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63095.5,6040,63108.5,12090,63094.0,6040
1714348802880127,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63095.0,6040,63108.5,12090,63094.0,6040
1714348802911676,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.0,6040,63108.5,12090,63095.0,6040
1714348802931872,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.5,6040,63108.5,12090,63096.0,6040
1714348802953145,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63096.5,6040,63109.0,10500,63096.0,6040
1714348802953152,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63096.5,6040,63109.0,10500,63096.0,6040
1714348802973493,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63096.0,6040,63109.0,10500,63094.5,6040
1714348802973499,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63096.0,6040,63109.0,10500,63094.5,21040
1714348802973524,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,6040,63096.0,6040,63109.0,10500,63094.5,27080
1714348802995491,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.0,6040,63108.5,6040,63094.5,27080
1714348803024471,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63107.5,6040,63096.0,6040,63108.0,6050,63094.5,27080
1714348803024497,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.0,6040,63108.5,6040,63094.5,27080
1714348803042765,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.0,12080,63108.5,6040,63094.5,21040
1714348803064555,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.0,6040,63108.5,6040,63095.5,6040
1714348803077984,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63095.5,6040,63108.5,6040,63094.5,27080
1714348803078009,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63095.5,6040,63108.5,6040,63094.5,21040
1714348803085350,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63094.5,21040,63108.5,6040,63093.5,12080
1714348803089617,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63096.5,6040,63108.5,6040,63094.5,15000
1714348803105550,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.0,6050,63097.0,6040,63108.5,6040,63096.5,6040
1714348803111267,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63097.0,6040,63109.0,10500,63096.5,6040
1714348803124843,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,12090,63096.5,6040,63109.0,10500,63094.5,15000
1714348803124851,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63096.5,6040,63109.0,10500,63094.5,15000
1714348803124851,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63096.5,6040,63109.0,10500,63095.0,6040
1714348803141941,63100.5,530,63100.0,66060,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63096.5,6040,63109.0,10500,63095.0,6040
1714348803147698,63100.5,530,63100.0,66060,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63096.5,6040,63109.0,10500,63095.0,12080
1714348803152913,63100.5,530,63100.0,66060,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63096.5,6040,63109.0,10500,63095.0,6040
1714348803152933,63100.5,530,63100.0,66060,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63095.0,12080,63109.0,10500,63094.5,15000
1714348803162171,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63095.0,12080,63109.0,10500,63094.5,15000
1714348803162192,63100.5,530,63100.0,103560,63101.0,1000,63099.5,2130,63102.5,1520,63098.0,29000,63108.5,18140,63096.5,6040,63109.0,10500,63095.0,6040
1714348803164579,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,18140,63098.0,29000,63109.0,10500,63096.5,6040
1714348803178016,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,12090,63098.0,29000,63109.0,10500,63096.5,6040
1714348803202317,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,12090,63098.0,29000,63109.0,10500,63096.5,12080
1714348803202333,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.5,12090,63098.0,29000,63109.0,10500,63096.5,12080
1714348803218727,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63096.5,12080
1714348803230920,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63096.5,12080
1714348803230929,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63096.5,6040
1714348803247667,63100.5,530,63100.0,83560,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63095.0,12080
1714348803258121,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63095.0,12080
1714348803258141,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63097.5,6040
1714348803276648,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.5,6050,63095.0,12080
1714348803280760,63100.5,530,63100.0,46060,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.0,6050,63095.0,12080
1714348803294021,63100.5,530,63100.0,46000,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.0,6050,63095.0,12080
1714348803302912,63100.5,530,63100.0,83500,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.0,6050,63095.0,12080
1714348803311770,63100.5,530,63100.0,83500,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63107.5,6040,63098.0,29000,63108.0,6050,63097.0,6040
1714348803316869,63100.5,530,63100.0,83500,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,12090,63098.0,29000,63108.5,6050,63097.0,6040
1714348803324455,63100.5,530,63100.0,83500,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,12090,63098.0,29000,63108.5,6050,63095.5,6040
1714348803324494,63100.5,530,63100.0,83500,63101.0,1000,63099.5,2130,63102.5,1520,63098.5,20000,63108.0,6040,63098.0,29000,63108.5,12100,63095.5,6040
